experiment,workload,sweep,value,trace,config.cpu.frequency_ghz,config.cpu.issue_width,config.cpu.base_cpi,config.cpu.mshrs,config.l1.size_kb,config.l1.line_size,config.l1.associativity,config.l1.latency_cycles,config.l2.size_kb,config.l2.line_size,config.l2.associativity,config.l2.latency_cycles,config.memory.latency_cycles,config.memory.bandwidth_gbps,instructions,cycles,ipc,cpi,seconds,memory_instructions,dependent_loads,l1.accesses,l1.hits,l1.misses,l1.hit_rate,l1.writebacks,l1.writebacks_in,l2.accesses,l2.hits,l2.misses,l2.hit_rate,l2.writebacks,l2.writebacks_in,memory.reads,memory.writes,memory.bytes_read,memory.bytes_written,memory.queue_delay_cycles,average_memory_latency,average_outstanding_misses,achieved_bandwidth_gbps,bandwidth_utilization,compute_cycles,stall_cycles.l1,stall_cycles.l2,stall_cycles.dram,stall_cycles.bandwidth,stall_cycles.mshr,stall_cycles.total,stall_fraction,bottleneck.name,bottleneck.detail,bottleneck.suggestions,simulator.records,simulator.wall_seconds,simulator.records_per_second,stall_share.l1,stall_share.l2,stall_share.dram,stall_share.bandwidth,stall_share.mshr,stall_share.compute
l2_capacity,pointer_chase,l2.size_kb,4096,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,4096,64,8,12,180,50,3000000,114067084,0.02630031289,38.02236133,0.03259059543,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,455469,540893,0.4571320464,0,0,540893,0,34617152,0,0,113.317084,0.9932973477,1.062182251,0.02124364501,750000,14552,7287504,106015028,0,0,113317084,0.9934249218,DRAM latency,"Waiting for DRAM costs 92% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.126381535,15825096.6,0.00012757405107331402,0.06388787846983096,0.9294094692558285,0.0,0.0,0.006575078223267284
l2_capacity,strided,l2.size_kb,64,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,64,64,8,12,180,50,6999888,4442662,1.575606697,0.6346761548,0.001269332,999984,0,999984,332333,667651,0.3323383174,0,0,667651,335979,331672,0.5032254876,0,0,331672,0,21227008,0,210210,71.92406879,15.88992951,16.72297555,0.334459511,1749972,0,0,177,95,2692418,2692690,0.6060983257,Memory-level parallelism,Waiting for a free MSHR costs 60% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,1999968,0.095304674,20984993.87,0.0,0.0,3.984097822431686e-05,2.138357588310792e-05,0.606037101179428,0.39390167426646455
l2_capacity,strided,l2.size_kb,128,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,128,64,8,12,180,50,6999888,1750150,3.999593178,0.250025429,0.0005000428571,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,269,12.01652926,6.1063366,0.003071736708,6.143473417e-05,1749972,0,14,0,0,164,178,0.0001017055681,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.079877805,25037843.74,0.0,7.999314344484759e-06,0.0,0.0,9.37062537496786e-05,0.9998982944319058
l2_capacity,strided,l2.size_kb,256,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,256,64,8,12,180,50,6999888,1750150,3.999593178,0.250025429,0.0005000428571,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,269,12.01652926,6.1063366,0.003071736708,6.143473417e-05,1749972,0,14,0,0,164,178,0.0001017055681,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.078111331,25604070.17,0.0,7.999314344484759e-06,0.0,0.0,9.37062537496786e-05,0.9998982944319058
l2_capacity,strided,l2.size_kb,512,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,6999888,1750150,3.999593178,0.250025429,0.0005000428571,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,269,12.01652926,6.1063366,0.003071736708,6.143473417e-05,1749972,0,14,0,0,164,178,0.0001017055681,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.077280707,25879266.35,0.0,7.999314344484759e-06,0.0,0.0,9.37062537496786e-05,0.9998982944319058
l2_capacity,strided,l2.size_kb,1024,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,1024,64,8,12,180,50,6999888,1750150,3.999593178,0.250025429,0.0005000428571,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,269,12.01652926,6.1063366,0.003071736708,6.143473417e-05,1749972,0,14,0,0,164,178,0.0001017055681,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.073680986,27143610.7,0.0,7.999314344484759e-06,0.0,0.0,9.37062537496786e-05,0.9998982944319058
l2_capacity,strided,l2.size_kb,2048,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,2048,64,8,12,180,50,6999888,1750150,3.999593178,0.250025429,0.0005000428571,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,269,12.01652926,6.1063366,0.003071736708,6.143473417e-05,1749972,0,14,0,0,164,178,0.0001017055681,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.07435243,26898488.72,0.0,7.999314344484759e-06,0.0,0.0,9.37062537496786e-05,0.9998982944319058
l2_capacity,strided,l2.size_kb,4096,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,4096,64,8,12,180,50,6999888,1750150,3.999593178,0.250025429,0.0005000428571,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,269,12.01652926,6.1063366,0.003071736708,6.143473417e-05,1749972,0,14,0,0,164,178,0.0001017055681,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.074302597,26916528.91,0.0,7.999314344484759e-06,0.0,0.0,9.37062537496786e-05,0.9998982944319058
l2_capacity,matrix_naive,l2.size_kb,64,/workspace/traces/matrix_naive.trace,3.5,4,0,16,32,64,8,4,64,64,8,12,180,50,35463168,89249023,0.3973507699,2.516668082,0.02549972086,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,6984,7231872,0.000964793332,36856,36856,7231872,36856,462839808,2358784,9830831,102.2208293,15.98436665,18.24328174,0.3648656349,8865792,0,0,196,40942,80342093,80383231,0.9006623075,Memory-level parallelism,Waiting for a free MSHR costs 90% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,21307392,1.166352645,18268396.0,0.0,0.0,2.1961024716203337e-06,0.0004587389152708148,0.9002013725125035,0.09933769246975398
l2_capacity,matrix_naive,l2.size_kb,128,/workspace/traces/matrix_naive.trace,3.5,4,0,16,32,64,8,4,128,64,8,12,180,50,35463168,18908583,1.875506377,0.533189336,0.005402452286,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,6344580,894276,0.8764616951,4592,36856,894276,4592,57233664,293888,3749309,21.67060567,14.82921158,10.64841464,0.2129682928,8865792,0,16,0,47207,9995568,10042791,0.5311234057,Memory-level parallelism,Waiting for a free MSHR costs 52% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,21307392,1.040786811,20472388.56,0.0,8.46176574944828e-07,0.0,0.002496591098338781,0.5286259684292578,0.4688765942958285
