experiment,workload,sweep,value,trace,config.cpu.frequency_ghz,config.cpu.issue_width,config.cpu.base_cpi,config.cpu.mshrs,config.l1.size_kb,config.l1.line_size,config.l1.associativity,config.l1.latency_cycles,config.l2.size_kb,config.l2.line_size,config.l2.associativity,config.l2.latency_cycles,config.memory.latency_cycles,config.memory.bandwidth_gbps,instructions,cycles,ipc,cpi,seconds,memory_instructions,dependent_loads,l1.accesses,l1.hits,l1.misses,l1.hit_rate,l1.writebacks,l1.writebacks_in,l2.accesses,l2.hits,l2.misses,l2.hit_rate,l2.writebacks,l2.writebacks_in,memory.reads,memory.writes,memory.bytes_read,memory.bytes_written,memory.queue_delay_cycles,average_memory_latency,average_outstanding_misses,achieved_bandwidth_gbps,bandwidth_utilization,compute_cycles,stall_cycles.l1,stall_cycles.l2,stall_cycles.dram,stall_cycles.bandwidth,stall_cycles.mshr,stall_cycles.total,stall_fraction,bottleneck.name,bottleneck.detail,bottleneck.suggestions,simulator.records,simulator.wall_seconds,simulator.records_per_second,stall_share.l1,stall_share.l2,stall_share.dram,stall_share.bandwidth,stall_share.mshr,stall_share.compute
bandwidth,strided,memory.bandwidth_gbps,3,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,3,6999888,1750826,3.998048921,0.250122002,0.000500236,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,16164,12.03242452,6.113057494,0.0030705507,0.0010235169,1749972,0,14,0,146,694,854,0.0004877697727,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.078403665,25508603.46,0.0,7.996225781431165e-06,0.0,8.338921172063928e-05,0.0003963843351652306,0.9995122302273327
bandwidth,strided,memory.bandwidth_gbps,6,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,6,6999888,1750436,3.998939693,0.2500662868,0.0005001245714,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,6975,12.02323537,6.109169944,0.003071234824,0.0005118724706,1749972,0,14,0,32,418,464,0.0002650768151,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.077738091,25727001.71,0.0,7.998007353596475e-06,0.0,1.8281159665363372e-05,0.00023879764812880904,0.9997349231848522
bandwidth,strided,memory.bandwidth_gbps,12,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,12,6999888,1750247,3.999371517,0.2500392863,0.0005000705714,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,2365,12.0186253,6.107195727,0.00307156647,0.0002559638725,1749972,0,14,0,3,258,275,0.0001571206807,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.077688399,25743457.53,0.0,7.998871016490815e-06,0.0,1.714043789248032e-06,0.00014740776587533075,0.9998428793193189
bandwidth,strided,memory.bandwidth_gbps,25,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,25,6999888,1750165,3.999558899,0.2500275719,0.0005000471429,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,826,12.01708627,6.10660252,0.003071710382,0.0001228684153,1749972,0,14,0,1,178,193,0.0001102753169,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.077441731,25825455.79,0.0,7.999245785397376e-06,0.0,5.713746989569554e-07,0.00010170469641433808,0.9998897246831013
bandwidth,strided,memory.bandwidth_gbps,50,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,6999888,1750150,3.999593178,0.250025429,0.0005000428571,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,269,12.01652926,6.1063366,0.003071736708,6.143473417e-05,1749972,0,14,0,0,164,178,0.0001017055681,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.077547124,25790356.84,0.0,7.999314344484759e-06,0.0,0.0,9.37062537496786e-05,0.9998982944319058
bandwidth,strided,memory.bandwidth_gbps,100,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,100,6999888,1750144,3.999606889,0.2500245718,0.0005000411429,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,17,12.01627726,6.106213546,0.003071747239,3.071747239e-05,1749972,0,14,0,0,158,172,9.827762744e-05,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.075771353,26394777.46,0.0,7.999341768448768e-06,0.0,0.0,9.027828567249323e-05,0.999901722372559
bandwidth,strided,memory.bandwidth_gbps,200,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,200,6999888,1750142,3.99961146,0.2500242861,0.0005000405714,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,0,12.01626026,6.10621081,0.003071750749,1.535875375e-05,1749972,0,14,0,0,156,170,9.713497533e-05,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.07537604,26533206.04,0.0,7.99935090981189e-06,0.0,0.0,8.913562442361819e-05,0.9999028650246665
bandwidth,matrix_naive,memory.bandwidth_gbps,3,/workspace/traces/matrix_naive.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,3,35463168,9469217,3.74510036,0.2670155413,0.002705490571,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,10401136,10.87666661,13.39149573,0.3955216149,0.1318405383,8865792,0,16,0,273428,329981,603425,0.06372490988,Compute,Memory stalls account for only 6% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),21307392,0.99033966,21515236.5,0.0,1.689685641378796e-06,0.0,0.028875460346932592,0.03484775985173853,0.9362750901156875
bandwidth,matrix_naive,memory.bandwidth_gbps,6,/workspace/traces/matrix_naive.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,6,35463168,9165309,3.869282312,0.2584458614,0.002618659714,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,4221593,10.51774939,13.27830464,0.4086365228,0.06810608713,8865792,0,16,0,106978,192523,299517,0.03267942194,Compute,Memory stalls account for only 3% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),21307392,0.986779961,21592850.32,0.0,1.745713101434987e-06,0.0,0.011672056010332003,0.021005620214223,0.9673205780623435
bandwidth,matrix_naive,memory.bandwidth_gbps,12,/workspace/traces/matrix_naive.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,12,35463168,9015233,3.933694004,0.2542139777,0.002575780857,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,1168176,10.34033133,13.2193138,0.4154390685,0.03461992238,8865792,0,16,0,26694,122731,149441,0.01657649891,Compute,Memory stalls account for only 1% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),21307392,0.985977831,21610416.92,0.0,1.7747738743968125e-06,0.0,0.0029609883626967822,0.0136137357736622,0.9834235010897666
bandwidth,matrix_naive,memory.bandwidth_gbps,25,/workspace/traces/matrix_naive.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,25,35463168,8967428,3.95466437,0.2528659594,0.002562122286,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,153961,10.28423717,13.20077529,0.4176537576,0.0167061503,8865792,0,16,0,1271,100349,101636,0.01133390756,Compute,Memory stalls account for only 1% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),21307392,0.980774047,21725077.32,0.0,1.7842351229360302e-06,0.0,0.0001417351775782309,0.011190388146969231,0.9886660924403295
bandwidth,matrix_naive,memory.bandwidth_gbps,50,/workspace/traces/matrix_naive.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,35463168,8964365,3.956015624,0.2527795881,0.002561247143,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,80086,10.28098042,13.20011624,0.4177964641,0.008355929282,8865792,0,16,0,219,98338,98573,0.01099609398,Compute,Memory stalls account for only 1% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),21307392,0.980466931,21731882.36,0.0,1.7848447714924594e-06,0.0,2.4430062809803038e-05,0.010969879071189091,0.9890039060212296
